"Raw_Data_File","cells","tracer_molecule","labelled_positions","abundance","injection","Replicate","Incubation_time","Metabolite_name","CHEBI","atomic_positions","Empirical_formula","retention(min)","mz_monitored","signal_intensity","isotopologue","isotologue_abundance"
"SW620_6h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","327.2","6258","Met_13C7",NA
"SW620_6h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","319.2","2799","Met_13C-1",0
"SW620_6h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","320.2","175549","Met_13C0",100.079
"SW620_6h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","321.2","45654","Met_13C1",-0.179
"SW620_6h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","322.2","25528","Met_13C2",-0.117
"SW620_6h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","323.2","5139","Met_13C3",0.151
"SW620_6h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","324.2","1223","Met_13C4",-0.132
"SW620_6h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","325.2","469","Met_13C5",-0.036
"SW620_6h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","326.2","449","Met_13C6",0.235
"SW620_6h_UGln_R2_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","2","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","327.2","2706","Met_13C7",NA
"SW620_6h_UGln_R3_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","3","1","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","319.2","3743","Met_13C-1",0
"SW620_6h_UGln_R3_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","3","1","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","320.2","202858","Met_13C0",101.059
"SW620_6h_UGln_R3_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","3","1","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","321.2","50623","Met_13C1",-1.18
"SW620_6h_UGln_R3_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","3","1","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","322.2","28656","Met_13C2",-0.276
"SW620_6h_UGln_R3_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","3","1","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","323.2","5691","Met_13C3",0.208
"SW620_6h_UGln_R3_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","3","1","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","324.2","1396","Met_13C4",-0.106
"SW620_6h_UGln_R3_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","3","1","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","325.2","790","Met_13C5",0.072
"SW620_6h_UGln_R3_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","3","1","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","326.2","491","Met_13C6",0.222
"SW620_6h_UGln_R3_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","3","1","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","327.2","5132","Met_13C7",NA
"SW620_6h_UGln_R3_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","3","2","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","319.2","2574","Met_13C-1",0
"SW620_6h_UGln_R3_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","3","2","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","320.2","165134","Met_13C0",99.806
"SW620_6h_UGln_R3_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","3","2","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","321.2","43261","Met_13C1",0
"SW620_6h_UGln_R3_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","3","2","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","322.2","24300","Met_13C2",0
"SW620_6h_UGln_R3_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","3","2","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","323.2","4656","Met_13C3",0
"SW620_6h_UGln_R3_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","3","2","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","324.2","1363","Met_13C4",0
"SW620_6h_UGln_R3_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","3","2","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","325.2","531","Met_13C5",0
"SW620_6h_UGln_R3_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","3","2","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","326.2","376","Met_13C6",0.194
"SW620_6h_UGln_R3_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","3","2","6","Methionine_C1C5","chebi","C1C5","C13H30N1O2S1Si2","21.83","327.2","2784","Met_13C7",NA
"SW620_24h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","291.2","2218","Met_13C-1",0
"SW620_24h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","292.2","650520","Met_13C0",98.874
"SW620_24h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","293.2","159618","Met_13C1",-0.099
"SW620_24h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","294.2","96051","Met_13C2",0.735
"SW620_24h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","295.2","19153","Met_13C3",-0.169
"SW620_24h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","296.2","11280","Met_13C4",0.299
"SW620_24h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","297.2","3797","Met_13C5",0.36
"SW620_24h_12Glc_R1_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","298.2","10870","Met_13C6",NA
"SW620_24h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","291.2","1656","Met_13C-1",0
"SW620_24h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","292.2","497969","Met_13C0",99.122
"SW620_24h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","293.2","122357","Met_13C1",-0.067
"SW620_24h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","294.2","73556","Met_13C2",0.735
"SW620_24h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","295.2","14079","Met_13C3",-0.282
"SW620_24h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","296.2","7897","Met_13C4",0.189
"SW620_24h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","297.2","2349","Met_13C5",0.302
"SW620_24h_12Glc_R1_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","298.2","8817","Met_13C6",NA
"SW620_24h_12Glc_R2_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","291.2","2056","Met_13C-1",0
"SW620_24h_12Glc_R2_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","292.2","680466","Met_13C0",99.186
"SW620_24h_12Glc_R2_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","293.2","166815","Met_13C1",-0.123
"SW620_24h_12Glc_R2_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","294.2","99864","Met_13C2",0.659
"SW620_24h_12Glc_R2_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","295.2","19546","Met_13C3",-0.216
"SW620_24h_12Glc_R2_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","296.2","11069","Met_13C4",0.224
"SW620_24h_12Glc_R2_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","297.2","3035","Met_13C5",0.27
"SW620_24h_12Glc_R2_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","2","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","298.2","12361","Met_13C6",NA
"SW620_24h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","291.2","2897","Met_13C-1",0
"SW620_24h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","292.2","909421","Met_13C0",98.86
"SW620_24h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","293.2","224494","Met_13C1",0.04
"SW620_24h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","294.2","134327","Met_13C2",0.708
"SW620_24h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","295.2","25914","Met_13C3",-0.269
"SW620_24h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","296.2","16272","Met_13C4",0.37
"SW620_24h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","297.2","4551","Met_13C5",0.291
"SW620_24h_12Glc_R3_PIM_SIM_01.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","298.2","14440","Met_13C6",NA
"SW620_24h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","291.2","2180","Met_13C-1",0
"SW620_24h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","292.2","700979","Met_13C0",99.076
"SW620_24h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","293.2","172991","Met_13C1",0.035
"SW620_24h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","294.2","103732","Met_13C2",0.738
"SW620_24h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","295.2","20253","Met_13C3",-0.237
"SW620_24h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","296.2","10544","Met_13C4",0.104
"SW620_24h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","297.2","3084","Met_13C5",0.285
"SW620_24h_12Glc_R3_PIM_SIM_02.CDF","SW620","D-[1,2-C13]-Glucose","1,1,0,0,0,0","50","3","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","298.2","9769","Met_13C6",NA
"SW620_24h_cold_R1_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","291.2","1976","Met_13C-1",0
"SW620_24h_cold_R1_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","292.2","594308","Met_13C0",100.023
"SW620_24h_cold_R1_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","293.2","143862","Met_13C1",-0.416
"SW620_24h_cold_R1_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","294.2","82992","Met_13C2",0.057
"SW620_24h_cold_R1_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","295.2","15805","Met_13C3",-0.242
"SW620_24h_cold_R1_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","296.2","9104","Met_13C4",0.235
"SW620_24h_cold_R1_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","297.2","3065","Met_13C5",0.343
"SW620_24h_cold_R1_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","298.2","8954","Met_13C6",NA
"SW620_24h_cold_R1_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","291.2","1376","Met_13C-1",0
"SW620_24h_cold_R1_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","292.2","446805","Met_13C0",99.848
"SW620_24h_cold_R1_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","293.2","110334","Met_13C1",0.049
"SW620_24h_cold_R1_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","294.2","62294","Met_13C2",-0.071
"SW620_24h_cold_R1_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","295.2","12026","Met_13C3",-0.247
"SW620_24h_cold_R1_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","296.2","6285","Met_13C4",0.125
"SW620_24h_cold_R1_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","297.2","1939","Met_13C5",0.295
"SW620_24h_cold_R1_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","298.2","7172","Met_13C6",NA
"SW620_24h_cold_R2_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","291.2","1915","Met_13C-1",0
"SW620_24h_cold_R2_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","292.2","649439","Met_13C0",99.961
"SW620_24h_cold_R2_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","293.2","159354","Met_13C1",-0.102
"SW620_24h_cold_R2_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","294.2","89851","Met_13C2",-0.138
"SW620_24h_cold_R2_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","295.2","17370","Met_13C3",-0.227
"SW620_24h_cold_R2_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","296.2","9544","Met_13C4",0.192
"SW620_24h_cold_R2_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","297.2","3055","Met_13C5",0.313
"SW620_24h_cold_R2_PIM_SIM_01.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","298.2","9578","Met_13C6",NA
"SW620_24h_cold_R2_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","291.2","1555","Met_13C-1",0
"SW620_24h_cold_R2_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","292.2","580855","Met_13C0",100.149
"SW620_24h_cold_R2_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","293.2","142103","Met_13C1",-0.173
"SW620_24h_cold_R2_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","294.2","80383","Met_13C2",-0.117
"SW620_24h_cold_R2_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","295.2","15273","Met_13C3",-0.264
"SW620_24h_cold_R2_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","296.2","8047","Met_13C4",0.124
"SW620_24h_cold_R2_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","297.2","2397","Met_13C5",0.282
"SW620_24h_cold_R2_PIM_SIM_02.CDF","SW620","Glucose","0,0,0,0,0,0","100","2","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","298.2","7322","Met_13C6",NA
"SW620_24h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","291.2","2481","Met_13C-1",0
"SW620_24h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","292.2","628764","Met_13C0",99.657
"SW620_24h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","293.2","154372","Met_13C1",-0.081
"SW620_24h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","294.2","87932","Met_13C2",-0.002
"SW620_24h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","295.2","16695","Met_13C3",-0.277
"SW620_24h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","296.2","10782","Met_13C4",0.404
"SW620_24h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","297.2","3112","Met_13C5",0.299
"SW620_24h_UGln_R1_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","298.2","11040","Met_13C6",NA
"SW620_24h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","291.2","2171","Met_13C-1",0
"SW620_24h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","292.2","509312","Met_13C0",99.721
"SW620_24h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","293.2","125137","Met_13C1",-0.061
"SW620_24h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","294.2","70992","Met_13C2",-0.05
"SW620_24h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","295.2","13651","Met_13C3",-0.246
"SW620_24h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","296.2","8122","Met_13C4",0.296
"SW620_24h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","297.2","2672","Met_13C5",0.34
"SW620_24h_UGln_R1_PIM_SIM_02.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","1","2","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","298.2","8231","Met_13C6",NA
"SW620_24h_UGln_R2_PIM_SIM_01.CDF","SW620","[U-C13]-Glutamine","1,1,1,1,1","100","2","1","24","Methionine_C2C5","chebi","C2C5","C12H30N1OS1Si2","21.83","291.2","2115","Met_13C-1",0
